DEVICEID,EVT_TIMESTAMP,DEVICETYPE,LOGICALINTERFACE_ID,EVENTTYPE,FORMAT,UPDATED_UTC,PRESSURE,TEMPERATURE,TURBINE_ID
A101,2019-09-28 05:43:07.886439,EnergySystemModel02,,,,2019-09-28 05:43:07.886467,64.42176872376912,45.171397871602835,
B102,2019-09-28 05:43:07.886439,EnergySystemModel02,,,,2019-09-28 05:43:07.886467,64.42176872376912,51.53741497901529,
A101,2019-09-28 05:48:02.664195,EnergySystemModel02,,,,2019-09-28 05:48:02.664173,71.73560908995228,51.53741497901529,
B102,2019-09-28 05:48:02.664195,EnergySystemModel02,,,,2019-09-28 05:48:02.664173,71.73560908995228,57.38848727196182,
A101,2019-09-28 05:53:06.364999,EnergySystemModel02,,,,2019-09-28 05:53:06.364973,78.33269096274834,57.38848727196182,
B102,2019-09-28 05:53:06.364999,EnergySystemModel02,,,,2019-09-28 05:53:06.364973,78.33269096274834,62.66615277019867,
A101,2019-09-28 05:58:13.161682,EnergySystemModel02,,,,2019-09-28 05:58:13.161656,84.14709848078965,62.66615277019867,
B102,2019-09-28 05:58:13.161682,EnergySystemModel02,,,,2019-09-28 05:58:13.161656,84.14709848078965,67.31767878463172,
A101,2019-09-28 06:03:08.274865,EnergySystemModel02,,,,2019-09-28 06:03:08.274837,89.12073600614355,67.31767878463172,
B102,2019-09-28 06:03:08.274865,EnergySystemModel02,,,,2019-09-28 06:03:08.274837,89.12073600614355,71.29658880491483,
A101,2019-09-28 06:08:07.173949,EnergySystemModel02,,,,2019-09-28 06:08:07.173976,93.20390859672264,71.29658880491483,
B102,2019-09-28 06:08:07.173949,EnergySystemModel02,,,,2019-09-28 06:08:07.173976,93.20390859672264,74.56312687737811,
A101,2019-09-28 06:13:07.762086,EnergySystemModel02,,,,2019-09-28 06:13:07.762061,96.3558185417193,74.56312687737811,
B102,2019-09-28 06:13:07.762086,EnergySystemModel02,,,,2019-09-28 06:13:07.762061,96.3558185417193,77.08465483337544,
A101,2019-09-28 06:18:03.903427,EnergySystemModel02,,,,2019-09-28 06:18:03.903455,98.54497299884602,77.08465483337544,
B102,2019-09-28 06:18:03.903427,EnergySystemModel02,,,,2019-09-28 06:18:03.903455,98.54497299884602,78.83597839907682,
A101,2019-09-28 06:23:11.861975,EnergySystemModel02,,,,2019-09-28 06:23:11.861944,99.74949866040545,78.83597839907682,
B102,2019-09-28 06:23:11.861975,EnergySystemModel02,,,,2019-09-28 06:23:11.861944,99.74949866040545,79.79959892832436,
A101,2019-09-28 06:28:03.562515,EnergySystemModel02,,,,2019-09-28 06:28:03.562543,99.95736030415051,79.79959892832436,
B102,2019-09-28 06:28:03.562515,EnergySystemModel02,,,,2019-09-28 06:28:03.562543,99.95736030415051,79.9658882433204,
A101,2019-09-28 06:33:11.170669,EnergySystemModel02,,,,2019-09-28 06:33:11.170698,99.16648104524685,79.9658882433204,
B102,2019-09-28 06:33:11.170669,EnergySystemModel02,,,,2019-09-28 06:33:11.170698,99.16648104524685,79.33318483619749,
A101,2019-09-28 06:38:07.767658,EnergySystemModel02,,,,2019-09-28 06:38:07.767633,97.38476308781952,79.33318483619749,
B102,2019-09-28 06:38:07.767658,EnergySystemModel02,,,,2019-09-28 06:38:07.767633,97.38476308781952,77.90781047025561,
A101,2019-09-28 06:43:03.788486,EnergySystemModel02,,,,2019-09-28 06:43:03.788514,94.63000876874145,77.90781047025561,
B102,2019-09-28 06:43:03.788486,EnergySystemModel02,,,,2019-09-28 06:43:03.788514,94.63000876874145,75.70400701499315,
A101,2019-09-28 06:48:10.081699,EnergySystemModel02,,,,2019-09-28 06:48:10.08167,90.92974268256818,75.70400701499315,
B102,2019-09-28 06:48:10.081699,EnergySystemModel02,,,,2019-09-28 06:48:10.08167,90.92974268256818,72.74379414605454,
A101,2019-09-28 06:53:07.43232,EnergySystemModel02,,,,2019-09-28 06:53:07.432297,86.32093666488737,72.74379414605454,
B102,2019-09-28 06:53:07.43232,EnergySystemModel02,,,,2019-09-28 06:53:07.432297,86.32093666488737,69.0567493319099,
A101,2019-09-28 06:58:04.063072,EnergySystemModel02,,,,2019-09-28 06:58:04.063099,80.849640381959,69.0567493319099,
B102,2019-09-28 06:58:04.063072,EnergySystemModel02,,,,2019-09-28 06:58:04.063099,80.849640381959,64.67971230556721,
A101,2019-09-28 07:03:11.784583,EnergySystemModel02,,,,2019-09-28 07:03:11.784608,74.57052121767201,64.67971230556721,
B102,2019-09-28 07:03:11.784583,EnergySystemModel02,,,,2019-09-28 07:03:11.784608,74.57052121767201,59.6564169741376,
A101,2019-09-28 07:08:10.389663,EnergySystemModel02,,,,2019-09-28 07:08:10.389634,67.54631805511507,59.6564169741376,
B102,2019-09-28 07:08:10.389663,EnergySystemModel02,,,,2019-09-28 07:08:10.389634,67.54631805511507,54.03705444409205,
A101,2019-09-28 07:13:08.669748,EnergySystemModel02,,,,2019-09-28 07:13:08.669719,59.84721441039566,54.03705444409205,
B102,2019-09-28 07:13:08.669748,EnergySystemModel02,,,,2019-09-28 07:13:08.669719,59.84721441039566,47.87777152831652,
A101,2019-09-28 07:18:06.859651,EnergySystemModel02,,,,2019-09-28 07:18:06.859627,51.550137182146415,47.87777152831652,
B102,2019-09-28 07:18:06.859651,EnergySystemModel02,,,,2019-09-28 07:18:06.859627,51.550137182146415,41.240109745717135,
A101,2019-09-28 07:23:04.985413,EnergySystemModel02,,,,2019-09-28 07:23:04.985368,42.737988023382975,41.240109745717135,
B102,2019-09-28 07:23:04.985413,EnergySystemModel02,,,,2019-09-28 07:23:04.985368,42.737988023382975,34.190390418706386,
A101,2019-09-28 07:28:10.881708,EnergySystemModel02,,,,2019-09-28 07:28:10.881681,33.498815015590466,34.190390418706386,
B102,2019-09-28 07:28:10.881708,EnergySystemModel02,,,,2019-09-28 07:28:10.881681,33.498815015590466,26.799052012472373,
A101,2019-09-28 07:33:09.269402,EnergySystemModel02,,,,2019-09-28 07:33:09.269374,23.9249329213982,26.799052012472373,
B102,2019-09-28 07:33:09.269402,EnergySystemModel02,,,,2019-09-28 07:33:09.269374,23.9249329213982,19.13994633711856,
A101,2019-09-28 07:38:07.277794,EnergySystemModel02,,,,2019-09-28 07:38:07.277821,19.866933079506122,7.986673331746252,
B102,2019-09-28 07:38:07.277794,EnergySystemModel02,,,,2019-09-28 07:38:07.277821,19.866933079506122,15.893546463604897,
A101,2019-09-28 07:43:05.496218,EnergySystemModel02,,,,2019-09-28 07:43:05.496248,29.55202066613396,15.893546463604897,
B102,2019-09-28 07:43:05.496218,EnergySystemModel02,,,,2019-09-28 07:43:05.496248,29.55202066613396,23.641616532907168,
A101,2019-09-28 07:48:02.361731,EnergySystemModel02,,,,2019-09-28 07:48:02.361704,38.941834230865055,23.641616532907168,
B102,2019-09-28 07:48:02.361731,EnergySystemModel02,,,,2019-09-28 07:48:02.361704,38.941834230865055,31.153467384692043,
A101,2019-09-28 07:53:09.784785,EnergySystemModel02,,,,2019-09-28 07:53:09.784816,47.942553860420304,31.153467384692043,
B102,2019-09-28 07:53:09.784785,EnergySystemModel02,,,,2019-09-28 07:53:09.784816,47.942553860420304,38.35404308833624,
A101,2019-09-28 07:58:05.292183,EnergySystemModel02,,,,2019-09-28 07:58:05.292212,56.46424733950355,38.35404308833624,
B102,2019-09-28 07:58:05.292183,EnergySystemModel02,,,,2019-09-28 07:58:05.292212,56.46424733950355,45.171397871602835,
A101,2019-09-28 08:03:05.668072,EnergySystemModel02,,,,2019-09-28 08:03:05.668101,64.42176872376912,45.171397871602835,
B102,2019-09-28 08:03:05.668072,EnergySystemModel02,,,,2019-09-28 08:03:05.668101,64.42176872376912,51.53741497901529,
A101,2019-09-28 08:08:04.979061,EnergySystemModel02,,,,2019-09-28 08:08:04.979086,71.73560908995228,51.53741497901529,
B102,2019-09-28 08:08:04.979061,EnergySystemModel02,,,,2019-09-28 08:08:04.979086,71.73560908995228,57.38848727196182,
A101,2019-09-28 08:13:02.968246,EnergySystemModel02,,,,2019-09-28 08:13:02.968219,78.33269096274834,57.38848727196182,
B102,2019-09-28 08:13:02.968246,EnergySystemModel02,,,,2019-09-28 08:13:02.968219,78.33269096274834,62.66615277019867,
A101,2019-09-28 08:23:02.761855,EnergySystemModel02,,,,2019-09-28 08:23:02.761827,84.14709848078965,62.66615277019867,
B102,2019-09-28 08:23:02.761855,EnergySystemModel02,,,,2019-09-28 08:23:02.761827,84.14709848078965,67.31767878463172,
A101,2019-09-28 08:28:09.060696,EnergySystemModel02,,,,2019-09-28 08:28:09.060725,89.12073600614355,67.31767878463172,
B102,2019-09-28 08:28:09.060696,EnergySystemModel02,,,,2019-09-28 08:28:09.060725,89.12073600614355,71.29658880491483,
A101,2019-09-28 08:33:05.560135,EnergySystemModel02,,,,2019-09-28 08:33:05.560107,93.20390859672264,71.29658880491483,
B102,2019-09-28 08:33:05.560135,EnergySystemModel02,,,,2019-09-28 08:33:05.560107,93.20390859672264,74.56312687737811,
A101,2019-09-28 08:38:05.643043,EnergySystemModel02,,,,2019-09-28 08:38:05.643071,96.3558185417193,74.56312687737811,
B102,2019-09-28 08:38:05.643043,EnergySystemModel02,,,,2019-09-28 08:38:05.643071,96.3558185417193,77.08465483337544,
A101,2019-09-28 08:43:08.894032,EnergySystemModel02,,,,2019-09-28 08:43:08.894069,98.54497299884602,77.08465483337544,
B102,2019-09-28 08:43:08.894032,EnergySystemModel02,,,,2019-09-28 08:43:08.894069,98.54497299884602,78.83597839907682,
A101,2019-09-28 09:03:09.974142,EnergySystemModel02,,,,2019-09-28 09:03:09.974169,99.74949866040545,78.83597839907682,
B102,2019-09-28 09:03:09.974142,EnergySystemModel02,,,,2019-09-28 09:03:09.974169,99.74949866040545,79.79959892832436,
A101,2019-09-28 09:08:14.154235,EnergySystemModel02,,,,2019-09-28 09:08:14.154206,99.95736030415051,79.79959892832436,
B102,2019-09-28 09:08:14.154235,EnergySystemModel02,,,,2019-09-28 09:08:14.154206,99.95736030415051,79.9658882433204,
A101,2019-09-28 09:13:08.466006,EnergySystemModel02,,,,2019-09-28 09:13:08.466034,99.16648104524685,79.9658882433204,
B102,2019-09-28 09:13:08.466006,EnergySystemModel02,,,,2019-09-28 09:13:08.466034,99.16648104524685,79.33318483619749,
A101,2019-09-28 09:23:14.466754,EnergySystemModel02,,,,2019-09-28 09:23:14.466724,97.38476308781952,79.33318483619749,
B102,2019-09-28 09:23:14.466754,EnergySystemModel02,,,,2019-09-28 09:23:14.466724,97.38476308781952,77.90781047025561,
A101,2019-09-28 09:28:03.866206,EnergySystemModel02,,,,2019-09-28 09:28:03.866232,94.63000876874145,77.90781047025561,
B102,2019-09-28 09:28:03.866206,EnergySystemModel02,,,,2019-09-28 09:28:03.866232,94.63000876874145,75.70400701499315,
A101,2019-09-28 09:38:08.269177,EnergySystemModel02,,,,2019-09-28 09:38:08.26915,90.92974268256818,75.70400701499315,
B102,2019-09-28 09:38:08.269177,EnergySystemModel02,,,,2019-09-28 09:38:08.26915,90.92974268256818,72.74379414605454,
A101,2019-09-28 09:43:12.246688,EnergySystemModel02,,,,2019-09-28 09:43:12.24672,86.32093666488737,72.74379414605454,
B102,2019-09-28 09:43:12.246688,EnergySystemModel02,,,,2019-09-28 09:43:12.24672,86.32093666488737,69.0567493319099,
A101,2019-09-28 09:48:10.362166,EnergySystemModel02,,,,2019-09-28 09:48:10.362195,80.849640381959,69.0567493319099,
B102,2019-09-28 09:48:10.362166,EnergySystemModel02,,,,2019-09-28 09:48:10.362195,80.849640381959,64.67971230556721,
A101,2019-09-28 09:53:12.364696,EnergySystemModel02,,,,2019-09-28 09:53:12.364667,74.57052121767201,64.67971230556721,
B102,2019-09-28 09:53:12.364696,EnergySystemModel02,,,,2019-09-28 09:53:12.364667,74.57052121767201,59.6564169741376,
A101,2019-09-28 09:58:08.460177,EnergySystemModel02,,,,2019-09-28 09:58:08.46015,67.54631805511507,59.6564169741376,
B102,2019-09-28 09:58:08.460177,EnergySystemModel02,,,,2019-09-28 09:58:08.46015,67.54631805511507,54.03705444409205,
A101,2019-09-28 10:03:09.769794,EnergySystemModel02,,,,2019-09-28 10:03:09.769769,59.84721441039566,54.03705444409205,
B102,2019-09-28 10:03:09.769794,EnergySystemModel02,,,,2019-09-28 10:03:09.769769,59.84721441039566,47.87777152831652,
A101,2019-09-28 10:08:09.16533,EnergySystemModel02,,,,2019-09-28 10:08:09.165356,51.550137182146415,47.87777152831652,
B102,2019-09-28 10:08:09.16533,EnergySystemModel02,,,,2019-09-28 10:08:09.165356,51.550137182146415,41.240109745717135,
A101,2019-09-28 10:13:46.035753,EnergySystemModel02,,,,2019-09-28 10:13:46.035781,42.737988023382975,41.240109745717135,
B102,2019-09-28 10:13:46.035753,EnergySystemModel02,,,,2019-09-28 10:13:46.035781,42.737988023382975,34.190390418706386,
A101,2019-09-28 10:23:12.031569,EnergySystemModel02,,,,2019-09-28 10:23:12.031541,33.498815015590466,34.190390418706386,
B102,2019-09-28 10:23:12.031569,EnergySystemModel02,,,,2019-09-28 10:23:12.031541,33.498815015590466,26.799052012472373,
A101,2019-09-28 10:28:12.762385,EnergySystemModel02,,,,2019-09-28 10:28:12.762409,23.9249329213982,26.799052012472373,
B102,2019-09-28 10:28:12.762385,EnergySystemModel02,,,,2019-09-28 10:28:12.762409,23.9249329213982,19.13994633711856,
A101,2019-09-28 10:43:02.873607,EnergySystemModel02,,,,2019-09-28 10:43:02.873576,19.866933079506122,7.986673331746252,
B102,2019-09-28 10:43:02.873607,EnergySystemModel02,,,,2019-09-28 10:43:02.873576,19.866933079506122,15.893546463604897,
A101,2019-09-28 10:48:15.469489,EnergySystemModel02,,,,2019-09-28 10:48:15.469462,29.55202066613396,15.893546463604897,
B102,2019-09-28 10:48:15.469489,EnergySystemModel02,,,,2019-09-28 10:48:15.469462,29.55202066613396,23.641616532907168,
A101,2019-09-28 10:53:10.335637,EnergySystemModel02,,,,2019-09-28 10:53:10.335664,38.941834230865055,23.641616532907168,
B102,2019-09-28 10:53:10.335637,EnergySystemModel02,,,,2019-09-28 10:53:10.335664,38.941834230865055,31.153467384692043,
A101,2019-09-28 10:58:11.290148,EnergySystemModel02,,,,2019-09-28 10:58:11.290178,47.942553860420304,31.153467384692043,
B102,2019-09-28 10:58:11.290148,EnergySystemModel02,,,,2019-09-28 10:58:11.290178,47.942553860420304,38.35404308833624,
A101,2019-09-28 11:08:05.068078,EnergySystemModel02,,,,2019-09-28 11:08:05.068106,56.46424733950355,38.35404308833624,
B102,2019-09-28 11:08:05.068078,EnergySystemModel02,,,,2019-09-28 11:08:05.068106,56.46424733950355,45.171397871602835,
A101,2019-09-28 11:13:06.167024,EnergySystemModel02,,,,2019-09-28 11:13:06.166998,64.42176872376912,45.171397871602835,
B102,2019-09-28 11:13:06.167024,EnergySystemModel02,,,,2019-09-28 11:13:06.166998,64.42176872376912,51.53741497901529,
A101,2019-09-28 11:18:11.160636,EnergySystemModel02,,,,2019-09-28 11:18:11.160611,71.73560908995228,51.53741497901529,
B102,2019-09-28 11:18:11.160636,EnergySystemModel02,,,,2019-09-28 11:18:11.160611,71.73560908995228,57.38848727196182,
A101,2019-09-28 11:28:18.282309,EnergySystemModel02,,,,2019-09-28 11:28:18.282338,78.33269096274834,57.38848727196182,
B102,2019-09-28 11:28:18.282309,EnergySystemModel02,,,,2019-09-28 11:28:18.282338,78.33269096274834,62.66615277019867,
A101,2019-09-28 11:38:12.312291,EnergySystemModel02,,,,2019-09-28 11:38:12.312321,84.14709848078965,62.66615277019867,
B102,2019-09-28 11:38:12.312291,EnergySystemModel02,,,,2019-09-28 11:38:12.312321,84.14709848078965,67.31767878463172,
A101,2019-09-28 11:43:08.771395,EnergySystemModel02,,,,2019-09-28 11:43:08.771365,89.12073600614355,67.31767878463172,
B102,2019-09-28 11:43:08.771395,EnergySystemModel02,,,,2019-09-28 11:43:08.771365,89.12073600614355,71.29658880491483,
A101,2019-09-28 11:48:11.566775,EnergySystemModel02,,,,2019-09-28 11:48:11.566744,93.20390859672264,71.29658880491483,
B102,2019-09-28 11:48:11.566775,EnergySystemModel02,,,,2019-09-28 11:48:11.566744,93.20390859672264,74.56312687737811,
A101,2019-09-28 11:53:41.261386,EnergySystemModel02,,,,2019-09-28 11:53:41.261357,96.3558185417193,74.56312687737811,
B102,2019-09-28 11:53:41.261386,EnergySystemModel02,,,,2019-09-28 11:53:41.261357,96.3558185417193,77.08465483337544,
A101,2019-09-28 12:03:11.050837,EnergySystemModel02,,,,2019-09-28 12:03:11.050867,99.95736030415051,79.79959892832436,
B102,2019-09-28 12:03:11.050837,EnergySystemModel02,,,,2019-09-28 12:03:11.050867,99.95736030415051,79.9658882433204,
A101,2019-09-28 12:08:11.050635,EnergySystemModel02,,,,2019-09-28 12:08:11.050662,99.16648104524685,79.9658882433204,
B102,2019-09-28 12:08:11.050635,EnergySystemModel02,,,,2019-09-28 12:08:11.050662,99.16648104524685,79.33318483619749,
A101,2019-09-28 12:13:09.857942,EnergySystemModel02,,,,2019-09-28 12:13:09.85797,97.38476308781952,79.33318483619749,
B102,2019-09-28 12:13:09.857942,EnergySystemModel02,,,,2019-09-28 12:13:09.85797,97.38476308781952,77.90781047025561,
A101,2019-09-28 12:23:13.501409,EnergySystemModel02,,,,2019-09-28 12:23:13.501435,86.32093666488737,72.74379414605454,
B102,2019-09-28 12:23:13.501409,EnergySystemModel02,,,,2019-09-28 12:23:13.501435,86.32093666488737,69.0567493319099,
A101,2019-09-28 12:33:10.770574,EnergySystemModel02,,,,2019-09-28 12:33:10.770547,80.849640381959,69.0567493319099,
B102,2019-09-28 12:33:10.770574,EnergySystemModel02,,,,2019-09-28 12:33:10.770547,80.849640381959,64.67971230556721,
A101,2019-09-28 12:38:02.064424,EnergySystemModel02,,,,2019-09-28 12:38:02.06445,74.57052121767201,64.67971230556721,
B102,2019-09-28 12:38:02.064424,EnergySystemModel02,,,,2019-09-28 12:38:02.06445,74.57052121767201,59.6564169741376,
A101,2019-09-28 12:48:49.992147,EnergySystemModel02,,,,2019-09-28 12:48:49.992117,29.80039961925918,8000.0,
B102,2019-09-28 12:48:49.992147,EnergySystemModel02,,,,2019-09-28 12:48:49.992117,19.866933079506122,15.893546463604897,
A101,2019-09-28 12:58:09.772663,EnergySystemModel02,,,,2019-09-28 12:58:09.772693,58.412751346297576,8000.0,
B102,2019-09-28 12:58:09.772663,EnergySystemModel02,,,,2019-09-28 12:58:09.772693,38.941834230865055,31.153467384692043,
A101,2019-09-28 13:03:12.362966,EnergySystemModel02,,,,2019-09-28 13:03:12.362936,71.91383079063046,8000.0,
B102,2019-09-28 13:03:12.362966,EnergySystemModel02,,,,2019-09-28 13:03:12.362936,47.942553860420304,38.35404308833624,
A101,2019-09-28 13:08:11.560337,EnergySystemModel02,,,,2019-09-28 13:08:11.560366,84.69637100925532,8000.0,
B102,2019-09-28 13:08:11.560337,EnergySystemModel02,,,,2019-09-28 13:08:11.560366,56.46424733950355,45.171397871602835,
A101,2019-09-28 13:13:05.474132,EnergySystemModel02,,,,2019-09-28 13:13:05.474103,96.63265308565367,8000.0,
B102,2019-09-28 13:13:05.474132,EnergySystemModel02,,,,2019-09-28 13:13:05.474103,64.42176872376912,51.53741497901529,
A101,2019-09-28 13:18:14.480349,EnergySystemModel02,,,,2019-09-28 13:18:14.480379,107.60341363492842,8000.0,
B102,2019-09-28 13:18:14.480349,EnergySystemModel02,,,,2019-09-28 13:18:14.480379,71.73560908995228,57.38848727196182,
A101,2019-09-28 13:23:03.269218,EnergySystemModel02,,,,2019-09-28 13:23:03.269189,117.49903644412251,8000.0,
B102,2019-09-28 13:23:03.269218,EnergySystemModel02,,,,2019-09-28 13:23:03.269189,78.33269096274834,62.66615277019867,
A101,2019-09-28 13:33:13.704088,EnergySystemModel02,,,,2019-09-28 13:33:13.704062,126.22064772118448,8000.0,
B102,2019-09-28 13:33:13.704088,EnergySystemModel02,,,,2019-09-28 13:33:13.704062,84.14709848078965,67.31767878463172,
A101,2019-09-28 13:53:02.6926,EnergySystemModel02,,,,2019-09-28 13:53:02.69263,19.866933079506122,7.986673331746252,
B102,2019-09-28 13:53:02.6926,EnergySystemModel02,,,,2019-09-28 13:53:02.69263,19.866933079506122,15.893546463604897,
A101,2019-09-28 13:58:02.372156,EnergySystemModel02,,,,2019-09-28 13:58:02.372184,29.55202066613396,15.893546463604897,
B102,2019-09-28 13:58:02.372156,EnergySystemModel02,,,,2019-09-28 13:58:02.372184,29.55202066613396,23.641616532907168,
A101,2019-09-28 14:03:03.127309,EnergySystemModel02,,,,2019-09-28 14:03:03.127338,38.941834230865055,23.641616532907168,
B102,2019-09-28 14:03:03.127309,EnergySystemModel02,,,,2019-09-28 14:03:03.127338,38.941834230865055,31.153467384692043,
A101,2019-09-28 14:08:03.025124,EnergySystemModel02,,,,2019-09-28 14:08:03.025095,47.942553860420304,31.153467384692043,
B102,2019-09-28 14:08:03.025124,EnergySystemModel02,,,,2019-09-28 14:08:03.025095,47.942553860420304,38.35404308833624,
A101,2019-09-28 14:13:03.124398,EnergySystemModel02,,,,2019-09-28 14:13:03.124427,56.46424733950355,38.35404308833624,
B102,2019-09-28 14:13:03.124398,EnergySystemModel02,,,,2019-09-28 14:13:03.124427,56.46424733950355,45.171397871602835,
A101,2019-09-28 14:18:02.413259,EnergySystemModel02,,,,2019-09-28 14:18:02.413231,64.42176872376912,45.171397871602835,
B102,2019-09-28 14:18:02.413259,EnergySystemModel02,,,,2019-09-28 14:18:02.413231,64.42176872376912,51.53741497901529,
A101,2019-09-28 14:23:02.610492,EnergySystemModel02,,,,2019-09-28 14:23:02.610522,71.73560908995228,51.53741497901529,
B102,2019-09-28 14:23:02.610492,EnergySystemModel02,,,,2019-09-28 14:23:02.610522,71.73560908995228,57.38848727196182,
A101,2019-09-28 14:28:02.232515,EnergySystemModel02,,,,2019-09-28 14:28:02.232545,78.33269096274834,57.38848727196182,
B102,2019-09-28 14:28:02.232515,EnergySystemModel02,,,,2019-09-28 14:28:02.232545,78.33269096274834,62.66615277019867,
A101,2019-09-28 14:33:02.371395,EnergySystemModel02,,,,2019-09-28 14:33:02.371465,89.12073600614355,67.31767878463172,
B102,2019-09-28 14:33:02.371395,EnergySystemModel02,,,,2019-09-28 14:33:02.371465,89.12073600614355,71.29658880491483,
A101,2019-09-28 14:38:03.430517,EnergySystemModel02,,,,2019-09-28 14:38:03.430546,93.20390859672264,71.29658880491483,
B102,2019-09-28 14:38:03.430517,EnergySystemModel02,,,,2019-09-28 14:38:03.430546,93.20390859672264,74.56312687737811,
A101,2019-09-28 14:43:03.206966,EnergySystemModel02,,,,2019-09-28 14:43:03.206993,99.74949866040545,78.83597839907682,
B102,2019-09-28 14:43:03.206966,EnergySystemModel02,,,,2019-09-28 14:43:03.206993,99.74949866040545,79.79959892832436,
A101,2019-09-28 14:48:04.051377,EnergySystemModel02,,,,2019-09-28 14:48:04.051408,99.95736030415051,79.79959892832436,
B102,2019-09-28 14:48:04.051377,EnergySystemModel02,,,,2019-09-28 14:48:04.051408,99.95736030415051,79.9658882433204,
A101,2019-09-28 14:53:04.303188,EnergySystemModel02,,,,2019-09-28 14:53:04.303161,94.63000876874145,77.90781047025561,
B102,2019-09-28 14:53:04.303188,EnergySystemModel02,,,,2019-09-28 14:53:04.303161,94.63000876874145,75.70400701499315,
A101,2019-09-28 14:58:06.031974,EnergySystemModel02,,,,2019-09-28 14:58:06.032003,74.57052121767201,64.67971230556721,
B102,2019-09-28 14:58:06.031974,EnergySystemModel02,,,,2019-09-28 14:58:06.032003,74.57052121767201,59.6564169741376,
A101,2019-09-28 15:03:06.116142,EnergySystemModel02,,,,2019-09-28 15:03:06.116169,59.84721441039566,54.03705444409205,
B102,2019-09-28 15:03:06.116142,EnergySystemModel02,,,,2019-09-28 15:03:06.116169,59.84721441039566,47.87777152831652,
A101,2019-09-28 15:08:06.683712,EnergySystemModel02,,,,2019-09-28 15:08:06.68374,42.737988023382975,41.240109745717135,
B102,2019-09-28 15:08:06.683712,EnergySystemModel02,,,,2019-09-28 15:08:06.68374,42.737988023382975,34.190390418706386,
A101,2019-09-28 15:13:07.871108,EnergySystemModel02,,,,2019-09-28 15:13:07.871079,33.498815015590466,34.190390418706386,
B102,2019-09-28 15:13:07.871108,EnergySystemModel02,,,,2019-09-28 15:13:07.871079,33.498815015590466,26.799052012472373,
A101,2019-09-28 15:18:09.764718,EnergySystemModel02,,,,2019-09-28 15:18:09.764688,38.941834230865055,23.641616532907168,
B102,2019-09-28 15:18:09.764718,EnergySystemModel02,,,,2019-09-28 15:18:09.764688,38.941834230865055,31.153467384692043,
A101,2019-09-28 15:23:09.982359,EnergySystemModel02,,,,2019-09-28 15:23:09.982427,78.33269096274834,57.38848727196182,
B102,2019-09-28 15:23:09.982359,EnergySystemModel02,,,,2019-09-28 15:23:09.982427,78.33269096274834,62.66615277019867,
A101,2019-09-28 15:33:01.967849,EnergySystemModel02,,,,2019-09-28 15:33:01.96782,84.14709848078965,62.66615277019867,
B102,2019-09-28 15:33:01.967849,EnergySystemModel02,,,,2019-09-28 15:33:01.96782,84.14709848078965,67.31767878463172,
A101,2019-09-28 15:38:02.245205,EnergySystemModel02,,,,2019-09-28 15:38:02.245236,93.20390859672264,71.29658880491483,
B102,2019-09-28 15:38:02.245205,EnergySystemModel02,,,,2019-09-28 15:38:02.245236,93.20390859672264,74.56312687737811,
A101,2019-09-28 15:43:02.58131,EnergySystemModel02,,,,2019-09-28 15:43:02.581283,99.95736030415051,79.79959892832436,
B102,2019-09-28 15:43:02.58131,EnergySystemModel02,,,,2019-09-28 15:43:02.581283,99.95736030415051,79.9658882433204,
A101,2019-09-28 15:48:03.083213,EnergySystemModel02,,,,2019-09-28 15:48:03.083185,99.16648104524685,79.9658882433204,
B102,2019-09-28 15:48:03.083213,EnergySystemModel02,,,,2019-09-28 15:48:03.083185,99.16648104524685,79.33318483619749,
A101,2019-09-28 15:53:03.583642,EnergySystemModel02,,,,2019-09-28 15:53:03.583613,94.63000876874145,77.90781047025561,
B102,2019-09-28 15:53:03.583642,EnergySystemModel02,,,,2019-09-28 15:53:03.583613,94.63000876874145,75.70400701499315,
A101,2019-09-28 15:58:05.22082,EnergySystemModel02,,,,2019-09-28 15:58:05.220791,80.849640381959,69.0567493319099,
B102,2019-09-28 15:58:05.22082,EnergySystemModel02,,,,2019-09-28 15:58:05.220791,80.849640381959,64.67971230556721,
A101,2019-09-28 16:03:06.405277,EnergySystemModel02,,,,2019-09-28 16:03:06.405247,74.57052121767201,64.67971230556721,
B102,2019-09-28 16:03:06.405277,EnergySystemModel02,,,,2019-09-28 16:03:06.405247,74.57052121767201,59.6564169741376,
A101,2019-09-28 16:08:06.722158,EnergySystemModel02,,,,2019-09-28 16:08:06.72213,42.737988023382975,41.240109745717135,
B102,2019-09-28 16:08:06.722158,EnergySystemModel02,,,,2019-09-28 16:08:06.72213,42.737988023382975,34.190390418706386,
A101,2019-09-28 16:13:08.15463,EnergySystemModel02,,,,2019-09-28 16:13:08.154599,29.55202066613396,15.893546463604897,
B102,2019-09-28 16:13:08.15463,EnergySystemModel02,,,,2019-09-28 16:13:08.154599,29.55202066613396,23.641616532907168,
A101,2019-09-28 16:18:08.452437,EnergySystemModel02,,,,2019-09-28 16:18:08.452466,64.42176872376912,45.171397871602835,
B102,2019-09-28 16:18:08.452437,EnergySystemModel02,,,,2019-09-28 16:18:08.452466,64.42176872376912,51.53741497901529,
A101,2019-09-28 16:23:08.746604,EnergySystemModel02,,,,2019-09-28 16:23:08.746574,78.33269096274834,57.38848727196182,
B102,2019-09-28 16:23:08.746604,EnergySystemModel02,,,,2019-09-28 16:23:08.746574,78.33269096274834,62.66615277019867,
